Name of the table	ORPHA number	Disease label	MIM code
PatRef	98880	Familial afibrinogenemia	202400
PatRef	98881	Familial dysfibrinogenemia	202400
PatRef	98889	Bilateral polymicrogyria perisylvian	300388
PatRef	98890	Early-onset X-linked optic atrophy	311050
PatRef	98893	Congenital muscular dystrophy type 1B	604801
PatRef	98894	Congenital muscular dystrophy type 1D	608840
PatRef	98895	Muscular dystrophy, Becker type	300376
PatRef	98896	Muscular dystrophy, Duchenne type	310200
PatRef	98897	Oculopharyngodistal myopathy	164310
PatRef	98905	Congenital multicore myopathy with external ophthalmoplegia	255320
PatRef	98907	Dorfman-Chanarin disease	275630
PatRef	98908	Neutral lipid storage myopathy	610717
PatRef	98909	Desminopathy	601419
PatRef	98910	Alpha-cristallinopathy	608810
PatRef	98911	Myotilinopathy	182920
PatRef	98911	Myotilinopathy	609200
PatRef	98912	ZASP-related myofibrillar myopathy	609452
PatRef	98913	Postsynaptic congenital myasthenic syndromes	601462
PatRef	98913	Postsynaptic congenital myasthenic syndromes	608930
PatRef	98913	Postsynaptic congenital myasthenic syndromes	608931
PatRef	98914	Presynaptic congenital myasthenic syndromes	254210
PatRef	98915	Synaptic congenital myasthenic syndromes	603034
PatRef	98916	Acute inflammatory demyelinating polyradiculoneuropathy	139393
PatRef	98920	Spinal muscular atrophy with respiratory distress	604320
PatRef	98934	Huntington disease-like 2	606438
PatRef	98938	Colobomatous microphthalmia	251505
PatRef	98938	Colobomatous microphthalmia	300345
PatRef	98938	Colobomatous microphthalmia	605738
PatRef	98938	Colobomatous microphthalmia	610092
PatRef	98938	Colobomatous microphthalmia	611638
PatRef	98945	Coloboma of macula	120300
PatRef	98954	Meesmann juvenile epithelial corneal dystrophy	122100
PatRef	98955	Corneal dystrophy, Lisch type	300778
PatRef	98956	Microcystic corneal dystrophy	121820
PatRef	98959	Subepithelial mucinous corneal dystrophy	612867
PatRef	98962	Corneal dystrophy, Groenouw type	121900
PatRef	98963	Corneal dystrophy, Avellino type	607541
PatRef	98964	Lattice corneal dystrophy type 1	122200
PatRef	98967	Schnyder's crystalline corneal dystrophy	121800
PatRef	98970	Corneal flecked dystrophy, Francois-Neetens type	121850
PatRef	98971	Posterior amorphous corneal dystrophy	612868
PatRef	98972	Central cloudy corneal dystrophy of Francois	217600
PatRef	98973	Posterior polymorphous corneal dystrophy	122000
PatRef	98974	Fuchs endothelial corneal dystrophy	300779
PatRef	98974	Fuchs endothelial corneal dystrophy	613267
PatRef	98974	Fuchs endothelial corneal dystrophy	613268
PatRef	98974	Fuchs endothelial corneal dystrophy	613269
PatRef	98974	Fuchs endothelial corneal dystrophy	613270
PatRef	98974	Fuchs endothelial corneal dystrophy	613271
PatRef	98976	Congenital glaucoma	133760
PatRef	98976	Congenital glaucoma	231300
PatRef	98976	Congenital glaucoma	600975
PatRef	98976	Congenital glaucoma	613085
PatRef	98976	Congenital glaucoma	613086
PatRef	98977	Juvenile glaucoma	610535
PatRef	98977	Juvenile glaucoma	611274
PatRef	98983	Congenital cataract, Volkmann type	115665
PatRef	98984	Pulverulent cataract	123680
PatRef	98984	Pulverulent cataract	154045
PatRef	98984	Pulverulent cataract	600929
PatRef	98984	Pulverulent cataract	601885
PatRef	98984	Pulverulent cataract	605749
PatRef	98984	Pulverulent cataract	610202
PatRef	98985	Cataract with Y-shaped suture opacities	600881
PatRef	98985	Cataract with Y-shaped suture opacities	605728
PatRef	98985	Cataract with Y-shaped suture opacities	607133
PatRef	98986	Cataract, Coppock-like	604307
PatRef	98987	Cataract, Hutterite type	212500
PatRef	98988	Anterior polar cataract	115650
PatRef	98988	Anterior polar cataract	601202
PatRef	98989	Cerulean cataract	115660
PatRef	98989	Cerulean cataract	601547
PatRef	98989	Cerulean cataract	608983
PatRef	98989	Cerulean cataract	610202
PatRef	98990	Coralliform cataract	115800
PatRef	98991	Nuclear cataract	116300
PatRef	98991	Nuclear cataract	116400
PatRef	98991	Nuclear cataract	123580
PatRef	98991	Nuclear cataract	600897
PatRef	98991	Nuclear cataract	601371
PatRef	98991	Nuclear cataract	607304
PatRef	98991	Nuclear cataract	609376
PatRef	98991	Nuclear cataract	609741
PatRef	98991	Nuclear cataract	611544
PatRef	98993	Posterior polar cataract	116600
PatRef	98993	Posterior polar cataract	123590
PatRef	98993	Posterior polar cataract	605387
PatRef	98993	Posterior polar cataract	610623
PatRef	98993	Posterior polar cataract	610634
PatRef	98994	Total congenital cataract	116700
PatRef	98994	Total congenital cataract	302200
PatRef	98995	Zonular cataract	116200
PatRef	98995	Zonular cataract	116800
PatRef	98995	Zonular cataract	123580
PatRef	98995	Zonular cataract	610425
PatRef	99001	Butterfly-shaped pigment dystrophy	608970
PatRef	99012	Autosomal recessive optic atrophy, OPA6 type	258500
PatRef	99013	Autosomal recessive spastic paraplegia type 7	600146
PatRef	99013	Autosomal recessive spastic paraplegia type 7	607259
PatRef	99014	X-linked Charcot-Marie-Tooth disease type 5	311070
PatRef	99015	X-linked spastic paraplegia type 2	312920
PatRef	99022	Niemann-pick disease type E	607616
PatRef	99027	Adult-onset autosomal dominant leukodystrophy	169500
PatRef	99103	Atrial septal defect, ostium secundum type	612794
PatRef	99179	Kandori's fleck retina	228990
PatRef	99642	Spondyloepimetaphyseal dysplasia, Handigodu type	613343
PatRef	99657	Primary dystonia, DYT2 type	224500
PatRef	99657	Primary dystonia, DYT2 type	612406
PatRef	99715	MASS syndrome	604308
PatRef	99725	Gigantism	102200
PatRef	99734	Myotonia fluctuans	608390
PatRef	99735	Myotonia permanens	608390
PatRef	99736	Acetazolamide-responsive congenital myotonia	608390
PatRef	99740	Total intestinal aganglionosis	202550
PatRef	99741	King-Denborough syndrome	145600
PatRef	99742	Microcephaly, Amish type	607196
PatRef	99756	Alveolar rhabdomyosarcoma	268220
PatRef	99757	Embryonal rhabdomyosarcoma	268210
PatRef	99763	Familial hyperreninemic hypoaldosteronism type 1	203400
PatRef	99763	Familial hyperreninemic hypoaldosteronism type 1	610600
PatRef	99764	Familial hyperreninemic hypoaldosteronism type 2	606984
PatRef	99772	Cleft velum	119570
PatRef	99777	Achalasia-alacrimia syndrome	231550
PatRef	99796	Subcortical band heterotopia	600348
PatRef	99796	Subcortical band heterotopia	607432
PatRef	99798	Oligodontia	613097
PatRef	99803	Haddad syndrome	209880
PatRef	99807	PEHO-like syndrome	260565
PatRef	99812	LIG4 syndrome	606593
PatRef	99818	Turcot syndrome with polyposis	276300
PatRef	99819	Familial gestational hyperthyroidism	603373
PatRef	99831	Common variable immunodeficiency due to an intrinsic T cell defect	607594
PatRef	99832	Resistance to thyrotropin-releasing hormone syndrome	188545
PatRef	99842	Leukocyte adhesion deficiency type I	116920
PatRef	99843	Leukocyte adhesion deficiency type II	266265
PatRef	99844	Leukocyte adhesion deficiency type III	612840
PatRef	99845	Genetic recurrent myoglobinuria	268200
PatRef	99845	Genetic recurrent myoglobinuria	550500
PatRef	99846	Autosomal dominant myoglobinuria	160010
PatRef	99853	Ovarioleukodystrophy	603896
PatRef	99854	Cree leukoencephalopathy	603896
PatRef	99870	Letterer-Siwe disease	246400
PatRef	99877	Familial parathyroid adenoma	145000
PatRef	99879	Familial isolated hyperparathyroidism	145000
PatRef	99879	Familial isolated hyperparathyroidism	610071
PatRef	99880	Hyperparathyroidism - jaw tumor syndrome	145001
PatRef	99885	Permanent neonatal diabetes mellitus	606176
PatRef	99886	Transient neonatal diabetes mellitus	601410
PatRef	99886	Transient neonatal diabetes mellitus	610374
PatRef	99886	Transient neonatal diabetes mellitus	610582
PatRef	99900	Long chain Acyl-CoA dehydrogenase deficiency	201460
PatRef	99901	Acyl-CoA dehydrogenase 9 deficiency	611126
PatRef	99927	Hydatidiform mole	231090
PatRef	99936	Autosomal dominant Charcot-Marie-Tooth disease type 2B	600882
PatRef	99937	Autosomal dominant Charcot-Marie-Tooth disease type 2C	606071
PatRef	99938	Autosomal dominant Charcot-Marie-Tooth disease type 2D	601472
PatRef	99939	Autosomal dominant Charcot-Marie-Tooth disease type 2E	607684
PatRef	99940	Autosomal dominant Charcot-Marie-Tooth disease type 2F	606595
PatRef	99941	Autosomal dominant Charcot-Marie-Tooth disease type 2G	608591
PatRef	99942	Autosomal dominant Charcot-Marie-Tooth disease type 2I	607677
PatRef	99943	Autosomal dominant Charcot-Marie-Tooth disease type 2J	607736
PatRef	99944	Autosomal dominant Charcot-Marie-Tooth disease type 2K	607831
PatRef	99945	Autosomal dominant Charcot-Marie-Tooth disease type 2L	608673
PatRef	99946	Autosomal dominant Charcot-Marie-Tooth disease type 2A1	118210
PatRef	99947	Autosomal dominant Charcot-Marie-Tooth disease type 2A2	609260
PatRef	99948	Charcot-Marie-Tooth disease type 4A	214400
PatRef	99949	Charcot-Marie-Tooth disease type 4C	601596
PatRef	99950	Charcot-Marie-Tooth disease type 4D	601455
PatRef	99951	Charcot-Marie-Tooth disease type 4E	605253
PatRef	99952	Charcot-Marie-Tooth disease type 4F	145900
PatRef	99953	Charcot-Marie-Tooth disease type 4G	605285
PatRef	99954	Charcot-Marie-Tooth disease type 4H	609311
PatRef	99955	Charcot-Marie-Tooth disease type 4B1	601382
PatRef	99956	Charcot-Marie-Tooth disease type 4B2	604563
PatRef	99967	Myxoid liposarcoma	613488
PatRef	99985	Familial restrictive cardiomyopathy type 1	115210
PatRef	99986	Familial restrictive cardiomyopathy type 2	609578
PatRef	99995	Complex regional pain syndrome type 1	604335
PatRef	100031	Hypoplastic amelogenesis imperfecta	104500
PatRef	100031	Hypoplastic amelogenesis imperfecta	104530
PatRef	100031	Hypoplastic amelogenesis imperfecta	204650
PatRef	100031	Hypoplastic amelogenesis imperfecta	301201
PatRef	100032	Hypocalcified amelogenesis imperfecta	130900
PatRef	100033	Hypomaturation amelogenesis imperfecta	204700
PatRef	100033	Hypomaturation amelogenesis imperfecta	301200
PatRef	100033	Hypomaturation amelogenesis imperfecta	611637
PatRef	100033	Hypomaturation amelogenesis imperfecta	612529
PatRef	100033	Hypomaturation amelogenesis imperfecta	613211
PatRef	100034	Hypomaturation-hypoplastic amelogenesis imperfecta with taurodontism	104510
PatRef	100043	Autosomal dominant intermediate Charcot-Marie-Tooth disease type A	606483
PatRef	100044	Autosomal dominant intermediate Charcot-Marie-Tooth disease type B	606482
PatRef	100045	Autosomal dominant intermediate Charcot-Marie-Tooth disease type C	608323
PatRef	100046	Autosomal dominant intermediate Charcot-Marie-Tooth disease type D	607791
PatRef	100049	Pulmonary surfactant protein anomalies	265120
PatRef	100049	Pulmonary surfactant protein anomalies	610913
PatRef	100049	Pulmonary surfactant protein anomalies	610921
PatRef	100924	Porphyria of Doss	612740
PatRef	100973	FRAXE syndrome	309548
PatRef	100974	FRAXF syndrome	300031
PatRef	100984	Autosomal dominant spastic paraplegia type 3	182600
PatRef	100985	Autosomal dominant spastic paraplegia type 4	182601
PatRef	100986	Autosomal recessive spastic paraplegia type 5A	270800
PatRef	100988	Autosomal dominant spastic paraplegia type 6	600363
PatRef	100989	Autosomal dominant spastic paraplegia type 8	603563
PatRef	100990	Autosomal dominant spastic paraplegia type 9	601162
PatRef	100991	Autosomal dominant spastic paraplegia type 10	604187
PatRef	100993	Autosomal dominant spastic paraplegia type 12	604805
PatRef	100994	Autosomal dominant spastic paraplegia type 13	605280
PatRef	100995	Autosomal recessive spastic paraplegia type 14	605229
PatRef	100996	Autosomal recessive spastic paraplegia type 15	270700
PatRef	100997	X-linked spastic paraplegia type 16	300266
PatRef	100998	Autosomal dominant spastic paraplegia type 17	270685
PatRef	100999	Autosomal dominant spastic paraplegia type 19	607152
PatRef	101000	Autosomal recessive spastic paraplegia type 20	275900
PatRef	101001	Autosomal recessive spastic paraplegia type 21	248900
PatRef	101003	Autosomal recessive spastic paraplegia type 23	270750
PatRef	101004	Autosomal recessive spastic paraplegia type 24	607584
PatRef	101005	Autosomal recessive spastic paraplegia type 25	608220
PatRef	101006	Autosomal recessive spastic paraplegia type 26	609195
PatRef	101007	Autosomal recessive spastic paraplegia type 27	609041
PatRef	101008	Autosomal recessive spastic paraplegia type 28	609340
PatRef	101009	Autosomal dominant spastic paraplegia type 29	609727
PatRef	101010	Autosomal recessive spastic paraplegia type 30	610357
PatRef	101011	Autosomal dominant spastic paraplegia type 31	610250
PatRef	101016	Romano-Ward long QT syndrome	152427
PatRef	101016	Romano-Ward long QT syndrome	176261
PatRef	101016	Romano-Ward long QT syndrome	192500
PatRef	101016	Romano-Ward long QT syndrome	600919
PatRef	101016	Romano-Ward long QT syndrome	603796
PatRef	101016	Romano-Ward long QT syndrome	603830
PatRef	101016	Romano-Ward long QT syndrome	611818
PatRef	101016	Romano-Ward long QT syndrome	611819
PatRef	101016	Romano-Ward long QT syndrome	611820
PatRef	101016	Romano-Ward long QT syndrome	612955
PatRef	101016	Romano-Ward long QT syndrome	613485
PatRef	101022	Mediterranean macrothrombocytopenia	210250
PatRef	101028	Transaldolase deficiency	606003
PatRef	101041	Familial hypofibrinogenemia	202400
PatRef	101046	Autosomal dominant lateral temporal lobe epilepsy	600512
PatRef	101063	Situs inversus totalis	270100
PatRef	101070	Bilateral frontoparietal polymicrogyria	606854
PatRef	101071	Unilateral right-sided polymicrogyria	610031
PatRef	101075	X-linked Charcot-Marie-Tooth disease type 1	302800
PatRef	101076	X-linked Charcot-Marie-Tooth disease type 2	302801
PatRef	101077	X-linked Charcot-Marie-Tooth disease type 3	302802
PatRef	101078	X-linked Charcot-Marie-Tooth disease type 4	310490
PatRef	101081	Charcot-Marie-Tooth disease type 1A	118220
PatRef	101082	Charcot-Marie-Tooth disease type 1B	118200
PatRef	101083	Charcot-Marie-Tooth disease type 1C	601098
PatRef	101084	Charcot-Marie-Tooth disease type 1D	607678
PatRef	101085	Charcot-Marie-Tooth disease type 1F	607734
PatRef	101088	Hyper-IgM syndrome type 1	308230
PatRef	101089	Hyper-IgM syndrome type 2	605258
PatRef	101090	Hyper-IgM syndrome type 3	606843
PatRef	101091	Hyper-IgM syndrome type 4	608184
PatRef	101092	Hyper-IgM syndrome type 5	608106
PatRef	101097	Autosomal recessive Charcot-Marie-Tooth disease with hoarseness	607706
PatRef	101097	Autosomal recessive Charcot-Marie-Tooth disease with hoarseness	607831
PatRef	101101	Charcot-Marie-Tooth disease type 2B2	605589
PatRef	101102	Charcot-Marie-Tooth disease type 2H	607731
PatRef	101107	Spinocerebellar ataxia type 22	607346
PatRef	101108	Spinocerebellar ataxia type 23	610245
PatRef	101109	Spinocerebellar ataxia type 28	610246
PatRef	101110	Spinocerebellar ataxia type 20	608687
PatRef	101111	Spinocerebellar ataxia type 25	608703
PatRef	101112	Spinocerebellar ataxia type 26	609306
PatRef	101150	Autosomal recessive dopa-responsive dystonia	605407
PatRef	101330	Porphyria cutanea tarda	176090
PatRef	101330	Porphyria cutanea tarda	176100
PatRef	103908	Congenital sodium diarrhea	270420
PatRef	103909	Diarrhea-vomiting due to trehalase deficiency	275360
PatRef	103918	Tropical pancreatitis	608189
PatRef	137605	Neurofibromatosis 1-like syndrome	611431
PatRef	137625	Cardiomyopathy-exercise intolerance due to muscle and heart glycogen deficiency	611556
PatRef	137631	Lung fibrosis - immunodeficiency - gonadal dysgenesis	611926
PatRef	137634	Excessive growth - learning disabilities - facial dysmorphism	611358
PatRef	137639	Leukoencephalopathy - ataxia - hypodontia - hypomyelination	612440
PatRef	137653	Microcephaly - digital anomalies - intellectual deficit	251255
PatRef	137667	Capillary malformation-arteriovenous malformation	608354
PatRef	137675	Histiocytoid cardiomyopathy	500000
PatRef	137678	Czech dysplasia, metatarsal type	609162
PatRef	137681	Hepatoencephalopathy due to combined oxidative phosphorylation deficiency type 1	609060
PatRef	137693	Idiopathic short stature	300582
PatRef	137693	Idiopathic short stature	604271
PatRef	137754	Neurological conditions associated with aminoacylase 1 deficiency	609924
PatRef	137776	Lethal congenital contracture syndrome type 2	607598
PatRef	137783	Lethal congenital contracture syndrome type 3	611369
PatRef	137817	Arachnoiditis	182950
PatRef	137831	Intellectual deficit, X-linked - cerebellar hypoplasia	300486
PatRef	137834	Frank-Ter Haar syndrome	249420
PatRef	137862	Martinez-Frias syndrome	601346
PatRef	137871	Laminopathy type Decaudain-Vigouroux	151660
PatRef	137888	Auriculo-condylar syndrome	602483
PatRef	137893	Male infertility associated with large-headed multiflagellar polyploid spermatozoa	243060
PatRef	137898	Leukoencephalopathy with brain stem and spinal cord involvement - lactate elevation	611105
PatRef	137902	Isolated optic nerve hypoplasia	165550
PatRef	137908	Hypotonia with lactic acidemia and hyperammonemia	611719
PatRef	137914	Choanal atresia	608911
PatRef	139373	Recessive hereditary methemoglobinemia type 1	250800
PatRef	139380	Recessive hereditary methemoglobinemia type 2	250800
PatRef	139390	Isolated craniosynostosis	123100
PatRef	139393	Syndromic craniosynostosis	600593
PatRef	139396	X-linked cerebral adrenoleukodystrophy	300100
